cdom,wvl_400,wvl_406.060606060606,wvl_412.121212121212,wvl_418.181818181818,wvl_424.242424242424,wvl_430.30303030303,wvl_436.363636363636,wvl_442.424242424242,wvl_448.484848484848,wvl_454.545454545454,wvl_460.60606060606,wvl_466.666666666666,wvl_472.727272727272,wvl_478.787878787878,wvl_484.848484848484,wvl_490.90909090909,wvl_496.969696969697,wvl_503.030303030303,wvl_509.090909090909,wvl_515.151515151515,wvl_521.212121212121,wvl_527.272727272727,wvl_533.333333333333,wvl_539.393939393939,wvl_545.454545454545,wvl_551.515151515151,wvl_557.575757575757,wvl_563.636363636363,wvl_569.696969696969,wvl_575.757575757575,wvl_581.818181818181,wvl_587.878787878787,wvl_593.939393939394,wvl_600,wvl_606.060606060606,wvl_612.121212121212,wvl_618.181818181818,wvl_624.242424242424,wvl_630.30303030303,wvl_636.363636363636,wvl_642.424242424242,wvl_648.484848484848,wvl_654.545454545454,wvl_660.60606060606,wvl_666.666666666666,wvl_672.727272727272,wvl_678.787878787878,wvl_684.848484848484,wvl_690.90909090909,wvl_696.969696969697,wvl_703.030303030303,wvl_709.090909090909,wvl_715.151515151515,wvl_721.212121212121,wvl_727.272727272727,wvl_733.333333333333,wvl_739.393939393939,wvl_745.454545454545,wvl_751.515151515151,wvl_757.575757575757,wvl_763.636363636363,wvl_769.696969696969,wvl_775.757575757575,wvl_781.818181818181,wvl_787.878787878787,wvl_793.939393939394,wvl_800,wvl_806.060606060606,wvl_812.121212121212,wvl_818.181818181818,wvl_824.242424242424,wvl_830.30303030303,wvl_836.363636363636,wvl_842.424242424242,wvl_848.484848484848,wvl_854.545454545454,wvl_860.60606060606,wvl_866.666666666666,wvl_872.727272727272,wvl_878.787878787878,wvl_884.848484848484,wvl_890.90909090909,wvl_896.969696969697,wvl_903.030303030303,wvl_909.090909090909,wvl_915.151515151515,wvl_921.212121212121,wvl_927.272727272727,wvl_933.333333333333,wvl_939.393939393939,wvl_945.454545454545,wvl_951.515151515151,wvl_957.575757575757,wvl_963.636363636363,wvl_969.696969696969,wvl_975.757575757575,wvl_981.818181818181,wvl_987.878787878787,wvl_993.939393939393,wvl_1000
0.095,0.001591059,0.00166373,0.001734829,0.001805092,0.001876321,0.00194834,0.002016886,0.002068989,0.002107698,0.002166049,0.002242978,0.002312214,0.002359073,0.00238322,0.002398823,0.002393157,0.002321014,0.00211499,0.00185332,0.001662805,0.001551944,0.001494887,0.001442265,0.001352604,0.001216641,0.00109721,0.001019283,0.0009493,0.000856696,0.000731622,0.0005976,0.000457146,0.000318611,0.000233803,0.000196788,0.000179304,0.000168349,0.000157902,0.000145484,0.000131997,0.000122178,0.000113182,9.79E-05,8.44E-05,7.75E-05,7.26E-05,6.74E-05,6.17E-05,5.51E-05,4.75E-05,3.99E-05,3.22E-05,2.46E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.1,0.001509984,0.001578467,0.001645735,0.001712465,0.001780295,0.001849075,0.001914969,0.001966253,0.002005605,0.00206294,0.002137386,0.002205096,0.002252634,0.002279534,0.002298604,0.002298012,0.002235567,0.002047083,0.001803402,0.001624441,0.001520122,0.001466827,0.00141746,0.001331885,0.001200719,0.001084924,0.001009237,0.00094105,0.000850337,0.000727234,0.000594831,0.000455614,0.000317909,0.000233447,0.00019655,0.000179118,0.000168195,0.000157774,0.000145382,0.000131918,0.000122114,0.000113131,9.79E-05,8.44E-05,7.75E-05,7.26E-05,6.74E-05,6.17E-05,5.50E-05,4.75E-05,3.99E-05,3.22E-05,2.46E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.105,0.001436727,0.001501468,0.00156529,0.00162882,0.001693551,0.00175936,0.001822778,0.001873156,0.001912863,0.001969117,0.002041198,0.002107369,0.002155291,0.002184403,0.002206337,0.002210065,0.002156125,0.001983363,0.001756082,0.001587795,0.001489571,0.001439794,0.001393489,0.001311787,0.001185207,0.001072909,0.000999387,0.000932942,0.000844072,0.000722897,0.000592087,0.000454093,0.000317209,0.000233091,0.000196312,0.000178932,0.00016804,0.000157646,0.00014528,0.000131839,0.000122051,0.000113079,9.78E-05,8.44E-05,7.75E-05,7.26E-05,6.74E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.11,0.001370214,0.001431592,0.001492298,0.001552916,0.001614814,0.001677889,0.001738992,0.00178841,0.001828254,0.001883389,0.001953221,0.002017858,0.002065935,0.002096819,0.002121121,0.002128537,0.002082082,0.001923456,0.001711164,0.001552757,0.001460217,0.001413734,0.001370311,0.001292285,0.001170089,0.001061156,0.000989726,0.000924973,0.000837897,0.000718612,0.000589369,0.000452581,0.000316513,0.000232736,0.000196075,0.000178747,0.000167886,0.000157519,0.000145178,0.00013176,0.000121987,0.000113028,9.78E-05,8.44E-05,7.75E-05,7.26E-05,6.74E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.115,0.001309558,0.001367898,0.001425774,0.001483731,0.001543029,0.001603582,0.001662518,0.001710947,0.001750757,0.001804756,0.001872454,0.001935578,0.001983628,0.002015925,0.002042181,0.002052753,0.00201291,0.001867032,0.001668471,0.001519222,0.001431991,0.001388596,0.001347888,0.001273351,0.00115535,0.001049657,0.00098025,0.000917137,0.000831813,0.000714377,0.000586675,0.00045108,0.000315819,0.000232382,0.000195838,0.000178561,0.000167733,0.000157391,0.000145076,0.000131681,0.000121923,0.000112977,9.78E-05,8.43E-05,7.74E-05,7.26E-05,6.74E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.12,0.001254022,0.001309604,0.001364899,0.001420416,0.001477319,0.001535538,0.001592445,0.001639871,0.001679519,0.001732379,0.00179805,0.001859691,0.001907573,0.001940986,0.001968855,0.001982133,0.001948146,0.001813798,0.001627842,0.001487096,0.00140483,0.001364332,0.001326183,0.001254961,0.001140977,0.001038404,0.000970953,0.000909433,0.000825815,0.000710192,0.000584006,0.000449589,0.000315129,0.00023203,0.000195602,0.000178377,0.000167579,0.000157264,0.000144975,0.000131603,0.00012186,0.000112926,9.77E-05,8.43E-05,7.74E-05,7.26E-05,6.73E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.125,0.001202985,0.001256054,0.001308985,0.001362256,0.001416947,0.001473001,0.001528005,0.001574428,0.001613813,0.001665544,0.001729291,0.001789485,0.001837089,0.001871375,0.001900569,0.001916169,0.001887385,0.001763493,0.001589131,0.001456293,0.001378674,0.001340897,0.001305163,0.001237093,0.001126955,0.001027389,0.00096183,0.000901857,0.000819904,0.000706055,0.000581361,0.000448108,0.000314441,0.000231678,0.000195367,0.000178192,0.000167426,0.000157137,0.000144873,0.000131524,0.000121797,0.000112875,9.77E-05,8.43E-05,7.74E-05,7.25E-05,6.73E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.13,0.001155925,0.001206693,0.001257452,0.00130865,0.001361291,0.001415332,0.001468548,0.001513978,0.001553024,0.001603642,0.001665561,0.00172435,0.001771589,0.001806545,0.001836823,0.001854419,0.00183027,0.001715883,0.001552208,0.001426733,0.00135347,0.001318249,0.001284795,0.001219724,0.001113273,0.001016604,0.000952877,0.000894406,0.000814076,0.000701967,0.00057874,0.000446636,0.000313757,0.000231328,0.000195132,0.000178008,0.000167273,0.00015701,0.000144772,0.000131445,0.000121733,0.000112823,9.77E-05,8.43E-05,7.74E-05,7.25E-05,6.73E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.135,0.001112394,0.001161051,0.001209806,0.001259084,0.001309822,0.001361986,0.001413521,0.001457972,0.001496622,0.001546148,0.001606331,0.001663757,0.001710566,0.001746024,0.001777182,0.001796493,0.001776484,0.001670759,0.001516951,0.001398344,0.001329166,0.00129635,0.001265051,0.001202834,0.001099918,0.001006043,0.000944088,0.000887077,0.00080833,0.000697925,0.000576142,0.000445174,0.000313076,0.000230978,0.000194897,0.000177824,0.00016712,0.000156884,0.000144671,0.000131367,0.00012167,0.000112772,9.76E-05,8.42E-05,7.74E-05,7.25E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.14,0.001072012,0.001118722,0.001165625,0.001213121,0.001262086,0.001312496,0.001362448,0.00140594,0.00144415,0.00149261,0.001551143,0.00160725,0.001653579,0.001689397,0.001721265,0.001742051,0.001725745,0.001627931,0.001483251,0.001371056,0.001305716,0.001275164,0.001245901,0.001186404,0.001086878,0.000995698,0.000935459,0.000879866,0.000802665,0.000693929,0.000573567,0.000443721,0.000312397,0.00023063,0.000194664,0.000177641,0.000166968,0.000156757,0.000144569,0.000131289,0.000121607,0.000112721,9.76E-05,8.42E-05,7.73E-05,7.25E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.145,0.00103445,0.001079361,0.001124545,0.001170382,0.001217693,0.001266461,0.00131492,0.001357476,0.001395214,0.001442635,0.0014996,0.001554432,0.001600241,0.001636304,0.001668734,0.001690788,0.001677805,0.001587229,0.001451007,0.001344807,0.001283075,0.001254655,0.00122732,0.001170415,0.001074142,0.000985563,0.000926986,0.000872772,0.000797079,0.000689979,0.000571016,0.000442278,0.000311722,0.000230282,0.00019443,0.000177458,0.000166816,0.000156631,0.000144468,0.00013121,0.000121544,0.00011267,9.76E-05,8.42E-05,7.73E-05,7.25E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.15,0.000999423,0.001042667,0.001086253,0.00113054,0.001176304,0.001223532,0.00127058,0.001312226,0.001349469,0.001395881,0.001451352,0.001504954,0.001550216,0.001586425,0.001619294,0.001642435,0.001632438,0.001548501,0.001420128,0.00131954,0.001261202,0.001234794,0.001209283,0.001154849,0.001061701,0.000975632,0.000918665,0.000865791,0.000791569,0.000686074,0.000568486,0.000440844,0.000311049,0.000229936,0.000194198,0.000177276,0.000166664,0.000156505,0.000144368,0.000131132,0.000121481,0.00011262,9.75E-05,8.42E-05,7.73E-05,7.25E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.155,0.000966683,0.001008378,0.001050473,0.001093313,0.001137625,0.001183406,0.001229121,0.001269881,0.001306615,0.001352047,0.001406097,0.001458512,0.001503205,0.001539479,0.001572681,0.001596753,0.001589444,0.001511606,0.001390529,0.0012952,0.001240059,0.001215548,0.001191766,0.00113969,0.001049543,0.000965898,0.000910492,0.00085892,0.000786135,0.000682212,0.00056598,0.00043942,0.000310379,0.000229591,0.000193966,0.000177093,0.000166512,0.000156379,0.000144267,0.000131054,0.000121418,0.000112569,9.75E-05,8.41E-05,7.73E-05,7.24E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.16,0.000936015,0.000976265,0.001016968,0.001058451,0.0011014,0.001145819,0.001190271,0.001230173,0.001266387,0.001310869,0.001363563,0.001414835,0.001458946,0.001495215,0.00152866,0.001553528,0.001548643,0.001476418,0.001362132,0.001271737,0.00121961,0.001196891,0.001174747,0.001124922,0.00103766,0.000956356,0.000902462,0.000852157,0.000780775,0.000678394,0.000563495,0.000438004,0.000309712,0.000229247,0.000193734,0.000176912,0.000166361,0.000156254,0.000144166,0.000130976,0.000121355,0.000112518,9.74E-05,8.41E-05,7.73E-05,7.24E-05,6.72E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.165,0.000907228,0.000946129,0.000985528,0.001025736,0.001067404,0.001110537,0.001153793,0.001192862,0.001228551,0.001272115,0.001323516,0.001373684,0.001417204,0.001453411,0.001487022,0.001512567,0.001509871,0.001442822,0.001334866,0.001249106,0.001199822,0.001178795,0.001158206,0.001110531,0.001026042,0.000947,0.000894573,0.000845499,0.000775487,0.000674618,0.000561032,0.000436598,0.000309048,0.000228904,0.000193503,0.00017673,0.00016621,0.000156128,0.000144066,0.000130898,0.000121292,0.000112467,9.74E-05,8.41E-05,7.72E-05,7.24E-05,6.72E-05,6.16E-05,5.49E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.17,0.000880154,0.000917793,0.000955969,0.000994977,0.001035436,0.001077355,0.001119475,0.001157739,0.001192901,0.001235575,0.001285742,0.001334848,0.001377773,0.001413868,0.001447579,0.001473699,0.001472982,0.001410713,0.001308665,0.001227263,0.001180663,0.001161236,0.001142122,0.001096502,0.001014681,0.000937825,0.00088682,0.000838945,0.000770271,0.000670884,0.00055859,0.000435201,0.000308387,0.000228561,0.000193273,0.000176549,0.000166059,0.000156003,0.000143966,0.00013082,0.000121229,0.000112416,9.74E-05,8.41E-05,7.72E-05,7.24E-05,6.72E-05,6.16E-05,5.49E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.175,0.000854645,0.000891101,0.000928126,0.000966004,0.001005321,0.001046093,0.001087133,0.001124618,0.001159254,0.001201068,0.001250056,0.001298137,0.001340465,0.001376409,0.001410164,0.001436767,0.001437843,0.001379995,0.001283467,0.001206167,0.001162103,0.001144191,0.001126477,0.001082822,0.001003567,0.000928826,0.000879199,0.000832491,0.000765124,0.00066719,0.000556169,0.000433812,0.000307729,0.00022822,0.000193043,0.000176368,0.000165908,0.000155878,0.000143866,0.000130742,0.000121166,0.000112366,9.73E-05,8.40E-05,7.72E-05,7.24E-05,6.72E-05,6.16E-05,5.49E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.18,0.000830571,0.000865914,0.000901854,0.000938665,0.000976904,0.001016587,0.001056601,0.001093332,0.001127445,0.001168428,0.001216288,0.001263382,0.001305115,0.001340874,0.001374624,0.001401631,0.001404333,0.001350579,0.001259218,0.001185781,0.001144116,0.001127637,0.001111253,0.001069478,0.000992694,0.000919997,0.000871708,0.000826136,0.000760045,0.000663537,0.00055377,0.000432433,0.000307073,0.00022788,0.000192814,0.000176188,0.000165758,0.000155753,0.000143766,0.000130665,0.000121104,0.000112315,9.73E-05,8.40E-05,7.72E-05,7.24E-05,6.72E-05,6.16E-05,5.49E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.185,0.000807812,0.000842108,0.000877026,0.000912828,0.000950045,0.000988696,0.001027732,0.001063734,0.00109733,0.001137509,0.00118429,0.001230432,0.001271573,0.001307119,0.001340823,0.001368163,0.00137234,0.001322385,0.001235864,0.001166071,0.001126676,0.001111553,0.001096434,0.001056457,0.000982053,0.000911334,0.000864344,0.000819876,0.000755033,0.000659924,0.00055139,0.000431062,0.000306421,0.000227541,0.000192585,0.000176008,0.000165608,0.000155629,0.000143666,0.000130587,0.000121041,0.000112264,9.73E-05,8.40E-05,7.72E-05,7.23E-05,6.72E-05,6.15E-05,5.49E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
